id,lon,lat
1-266,-71.096530,42.360285
1-266,-71.096518,42.360284
1-266,-71.096505,42.360283
1-266,-71.096493,42.360281
1-266,-71.096481,42.360278
1-266,-71.096477,42.360277
1-266,-71.096421,42.360332
1-266,-71.096364,42.360305
1-266,-71.096423,42.360247
1-266,-71.096400,42.360215
1-266,-71.096398,42.360212
1-266,-71.096395,42.360203
1-266,-71.096393,42.360193
1-266,-71.096393,42.360184
1-266,-71.096393,42.360175
1-266,-71.096395,42.360165
1-266,-71.096397,42.360160
1-266,-71.096368,42.360153
1-266,-71.096387,42.360119
1-266,-71.096465,42.360078
1-266,-71.096478,42.360090
1-266,-71.096480,42.360089
1-266,-71.096492,42.360086
1-266,-71.096501,42.360084
1-266,-71.096513,42.360083
1-266,-71.096526,42.360082
1-266,-71.096538,42.360082
1-266,-71.096551,42.360083
1-266,-71.096563,42.360085
1-266,-71.096575,42.360088
1-266,-71.096587,42.360091
1-266,-71.096598,42.360095
1-266,-71.096605,42.360099
1-266,-71.096682,42.360066
1-266,-71.096677,42.360061
1-266,-71.096610,42.359978
1-266,-71.096994,42.359789
1-267,-71.096994,42.359789
1-267,-71.096992,42.359786
1-267,-71.097399,42.359586
1-267,-71.097730,42.360000
1-267,-71.097500,42.360102
1-267,-71.097498,42.360099
1-267,-71.097321,42.360176
1-267,-71.097132,42.359939
1-267,-71.097119,42.359945
1-267,-71.096994,42.359789
1-268,-71.098038,42.359273
1-268,-71.098060,42.359262
1-268,-71.098237,42.359175
1-268,-71.098247,42.359170
1-268,-71.098251,42.359175
1-268,-71.098329,42.359262
1-268,-71.098476,42.359425
1-268,-71.098287,42.359518
1-268,-71.098281,42.359513
1-268,-71.098261,42.359523
1-268,-71.098038,42.359273
1-269,-71.097399,42.359586
1-269,-71.097650,42.359463
1-269,-71.097620,42.359430
1-269,-71.097848,42.359319
1-269,-71.097877,42.359351
1-269,-71.098038,42.359273
1-269,-71.098261,42.359523
1-269,-71.098356,42.359634
1-269,-71.098405,42.359610
1-269,-71.098442,42.359651
1-269,-71.098396,42.359676
1-269,-71.098413,42.359697
1-269,-71.098288,42.359752
1-269,-71.098256,42.359766
1-269,-71.097730,42.360000
1-269,-71.097399,42.359586
1-270,-71.098765,42.359545
1-270,-71.098689,42.359457
1-270,-71.098666,42.359468
1-270,-71.098619,42.359415
1-270,-71.098640,42.359404
1-270,-71.098515,42.359263
1-270,-71.098514,42.359262
1-270,-71.098558,42.359241
1-270,-71.098499,42.359176
1-270,-71.098417,42.359084
1-270,-71.098807,42.358894
1-270,-71.099390,42.358608
1-270,-71.099592,42.358728
1-270,-71.099617,42.358705
1-270,-71.099661,42.358731
1-270,-71.099635,42.358754
1-270,-71.099892,42.358905
1-270,-71.099837,42.358956
1-270,-71.099924,42.359003
1-270,-71.099566,42.359180
1-270,-71.099276,42.359323
1-270,-71.098805,42.359528
1-270,-71.098765,42.359545
1-271,-71.094702,42.359595
1-271,-71.094834,42.359551
1-271,-71.094855,42.359584
1-271,-71.095542,42.359355
1-271,-71.095558,42.359381
1-271,-71.095700,42.359616
1-271,-71.095313,42.359745
1-271,-71.095037,42.359837
1-271,-71.095047,42.359852
1-271,-71.095050,42.359852
1-271,-71.095057,42.359854
1-271,-71.095063,42.359857
1-271,-71.095067,42.359861
1-271,-71.095069,42.359865
1-271,-71.095069,42.359872
1-271,-71.095067,42.359875
1-271,-71.095061,42.359880
1-271,-71.095053,42.359883
1-271,-71.095046,42.359883
1-271,-71.095038,42.359882
1-271,-71.095034,42.359879
1-271,-71.094859,42.359940
1-271,-71.094815,42.359866
1-271,-71.094791,42.359874
1-271,-71.094766,42.359833
1-271,-71.094790,42.359825
1-271,-71.094728,42.359723
1-271,-71.094704,42.359731
1-271,-71.094679,42.359690
1-271,-71.094702,42.359683
1-271,-71.094658,42.359610
1-271,-71.094702,42.359595
1-272,-71.094996,42.357953
1-272,-71.095025,42.357953
1-272,-71.095053,42.357954
1-272,-71.095081,42.357955
1-272,-71.095109,42.357958
1-272,-71.095137,42.357961
1-272,-71.095165,42.357965
1-272,-71.095192,42.357971
1-272,-71.095220,42.357976
1-272,-71.095246,42.357983
1-272,-71.095273,42.357991
1-272,-71.095299,42.357999
1-272,-71.095324,42.358008
1-272,-71.095349,42.358018
1-272,-71.095374,42.358029
1-272,-71.095370,42.358043
1-272,-71.095363,42.358064
1-272,-71.095356,42.358085
1-272,-71.095347,42.358105
1-272,-71.095337,42.358125
1-272,-71.095336,42.358126
1-272,-71.095326,42.358144
1-272,-71.095314,42.358163
1-272,-71.095301,42.358182
1-272,-71.095287,42.358201
1-272,-71.095272,42.358219
1-272,-71.095256,42.358236
1-272,-71.095239,42.358253
1-272,-71.095221,42.358270
1-272,-71.095202,42.358286
1-272,-71.095182,42.358301
1-272,-71.095162,42.358316
1-272,-71.095140,42.358330
1-272,-71.095118,42.358343
1-272,-71.095095,42.358356
1-272,-71.095072,42.358368
1-272,-71.095048,42.358379
1-272,-71.095023,42.358390
1-272,-71.095010,42.358381
1-272,-71.094989,42.358367
1-272,-71.094968,42.358352
1-272,-71.094949,42.358336
1-272,-71.094931,42.358320
1-272,-71.094913,42.358303
1-272,-71.094897,42.358285
1-272,-71.094888,42.358276
1-272,-71.094881,42.358267
1-272,-71.094867,42.358249
1-272,-71.094853,42.358230
1-272,-71.094841,42.358211
1-272,-71.094829,42.358192
1-272,-71.094819,42.358172
1-272,-71.094810,42.358152
1-272,-71.094801,42.358131
1-272,-71.094794,42.358111
1-272,-71.094789,42.358090
1-272,-71.094784,42.358069
1-272,-71.094780,42.358048
1-272,-71.094778,42.358027
1-272,-71.094777,42.358005
1-272,-71.094776,42.357984
1-272,-71.094802,42.357978
1-272,-71.094829,42.357972
1-272,-71.094856,42.357966
1-272,-71.094884,42.357962
1-272,-71.094912,42.357958
1-272,-71.094940,42.357956
1-272,-71.094968,42.357954
1-272,-71.094996,42.357953
1-273,-71.093907,42.358383
1-273,-71.094052,42.358334
1-273,-71.094051,42.358330
1-273,-71.094051,42.358322
1-273,-71.094051,42.358314
1-273,-71.094053,42.358306
1-273,-71.094055,42.358298
1-273,-71.094059,42.358290
1-273,-71.094064,42.358282
1-273,-71.094070,42.358275
1-273,-71.094077,42.358269
1-273,-71.094084,42.358263
1-273,-71.094093,42.358258
1-273,-71.094102,42.358253
1-273,-71.094112,42.358250
1-273,-71.094113,42.358249
1-273,-71.094124,42.358246
1-273,-71.094134,42.358244
1-273,-71.094145,42.358243
1-273,-71.094156,42.358243
1-273,-71.094166,42.358244
1-273,-71.094177,42.358245
1-273,-71.094187,42.358248
1-273,-71.094197,42.358251
1-273,-71.094207,42.358255
1-273,-71.094216,42.358259
1-273,-71.094224,42.358265
1-273,-71.094231,42.358271
1-273,-71.094237,42.358277
1-273,-71.094243,42.358284
1-273,-71.094247,42.358291
1-273,-71.094250,42.358299
1-273,-71.094253,42.358307
1-273,-71.094253,42.358315
1-273,-71.094253,42.358323
1-273,-71.094252,42.358331
1-273,-71.094249,42.358339
1-273,-71.094246,42.358346
1-273,-71.094241,42.358354
1-273,-71.094235,42.358360
1-273,-71.094229,42.358367
1-273,-71.094221,42.358373
1-273,-71.094213,42.358378
1-273,-71.094204,42.358382
1-273,-71.094194,42.358386
1-273,-71.094186,42.358388
1-273,-71.094175,42.358390
1-273,-71.094165,42.358392
1-273,-71.094154,42.358392
1-273,-71.094143,42.358392
1-273,-71.094132,42.358391
1-273,-71.094122,42.358389
1-273,-71.094112,42.358386
1-273,-71.094102,42.358382
1-273,-71.094093,42.358378
1-273,-71.094085,42.358373
1-273,-71.094077,42.358367
1-273,-71.094070,42.358361
1-273,-71.093923,42.358410
1-273,-71.093907,42.358383
1-274,-71.093421,42.358421
1-274,-71.093546,42.358381
1-274,-71.093557,42.358401
1-274,-71.093784,42.358329
1-274,-71.093814,42.358380
1-274,-71.093806,42.358383
1-274,-71.093853,42.358464
1-274,-71.093823,42.358473
1-274,-71.093816,42.358488
1-274,-71.093835,42.358495
1-274,-71.093868,42.358484
1-274,-71.093914,42.358564
1-274,-71.093925,42.358561
1-274,-71.093943,42.358592
1-274,-71.093961,42.358623
1-274,-71.093960,42.358623
1-274,-71.093965,42.358632
1-274,-71.093919,42.358647
1-274,-71.093913,42.358637
1-274,-71.093876,42.358651
1-274,-71.093871,42.358663
1-274,-71.093841,42.358672
1-274,-71.093829,42.358666
1-274,-71.093780,42.358682
1-274,-71.093776,42.358693
1-274,-71.093745,42.358703
1-274,-71.093733,42.358699
1-274,-71.093601,42.358741
1-274,-71.093599,42.358739
1-274,-71.093584,42.358744
1-274,-71.093568,42.358717
1-274,-71.093563,42.358708
1-274,-71.093576,42.358704
1-274,-71.093551,42.358660
1-274,-71.093533,42.358658
1-274,-71.093519,42.358633
1-274,-71.093530,42.358625
1-274,-71.093528,42.358620
1-274,-71.093607,42.358595
1-274,-71.093618,42.358616
1-274,-71.093663,42.358601
1-274,-71.093664,42.358590
1-274,-71.093699,42.358579
1-274,-71.093711,42.358585
1-274,-71.093758,42.358569
1-274,-71.093690,42.358452
1-274,-71.093622,42.358475
1-274,-71.093619,42.358487
1-274,-71.093587,42.358497
1-274,-71.093574,42.358491
1-274,-71.093549,42.358498
1-274,-71.093564,42.358523
1-274,-71.093488,42.358548
1-274,-71.093485,42.358546
1-274,-71.093471,42.358543
1-274,-71.093456,42.358519
1-274,-71.093466,42.358511
1-274,-71.093441,42.358462
1-274,-71.093431,42.358466
1-274,-71.093413,42.358431
1-274,-71.093424,42.358428
1-274,-71.093421,42.358421
1-275,-71.099833,42.355158
1-275,-71.099833,42.355159
1-275,-71.099969,42.355383
1-275,-71.099968,42.355384
1-275,-71.100032,42.355489
1-275,-71.099826,42.355558
1-275,-71.099810,42.355531
1-275,-71.099761,42.355547
1-275,-71.099627,42.355327
1-275,-71.099487,42.355374
1-275,-71.099481,42.355384
1-275,-71.099480,42.355387
1-275,-71.099447,42.355398
1-275,-71.099431,42.355393
1-275,-71.099250,42.355454
1-275,-71.099277,42.355498
1-275,-71.099293,42.355502
1-275,-71.099307,42.355527
1-275,-71.099301,42.355539
1-275,-71.099350,42.355617
1-275,-71.099577,42.355541
1-275,-71.099617,42.355528
1-275,-71.099706,42.355675
1-275,-71.099699,42.355677
1-275,-71.099712,42.355699
1-275,-71.099679,42.355710
1-275,-71.099363,42.355816
1-275,-71.099270,42.355663
1-275,-71.099220,42.355680
1-275,-71.099048,42.355396
1-275,-71.099414,42.355274
1-275,-71.099821,42.355138
1-275,-71.099833,42.355158
1-276,-71.101600,42.355053
1-276,-71.101590,42.355038
1-276,-71.101564,42.355047
1-276,-71.101532,42.354993
1-276,-71.101512,42.354999
1-276,-71.101473,42.354935
1-276,-71.101493,42.354928
1-276,-71.101482,42.354909
1-276,-71.101447,42.354883
1-276,-71.101320,42.354787
1-276,-71.101281,42.354799
1-276,-71.101289,42.354812
1-276,-71.101289,42.354817
1-276,-71.101289,42.354820
1-276,-71.101287,42.354824
1-276,-71.101285,42.354826
1-276,-71.101282,42.354829
1-276,-71.101277,42.354830
1-276,-71.101273,42.354831
1-276,-71.101268,42.354831
1-276,-71.101262,42.354830
1-276,-71.101257,42.354828
1-276,-71.101253,42.354824
1-276,-71.101246,42.354812
1-276,-71.101190,42.354830
1-276,-71.101182,42.354815
1-276,-71.101169,42.354819
1-276,-71.101154,42.354792
1-276,-71.101165,42.354789
1-276,-71.101135,42.354737
1-276,-71.101170,42.354726
1-276,-71.101164,42.354717
1-276,-71.101201,42.354705
1-276,-71.101205,42.354712
1-276,-71.101304,42.354681
1-276,-71.101299,42.354671
1-276,-71.101335,42.354660
1-276,-71.101340,42.354669
1-276,-71.101371,42.354659
1-276,-71.101400,42.354709
1-276,-71.101426,42.354728
1-276,-71.101435,42.354721
1-276,-71.101463,42.354743
1-276,-71.101455,42.354749
1-276,-71.101530,42.354806
1-276,-71.101538,42.354800
1-276,-71.101566,42.354822
1-276,-71.101557,42.354829
1-276,-71.101598,42.354860
1-276,-71.101606,42.354865
1-276,-71.101636,42.354855
1-276,-71.101629,42.354845
1-276,-71.101663,42.354833
1-276,-71.101668,42.354842
1-276,-71.101735,42.354819
1-276,-71.101726,42.354804
1-276,-71.101795,42.354781
1-276,-71.101804,42.354796
1-276,-71.101870,42.354774
1-276,-71.101865,42.354765
1-276,-71.101899,42.354754
1-276,-71.101905,42.354763
1-276,-71.101935,42.354752
1-276,-71.101932,42.354703
1-276,-71.101918,42.354703
1-276,-71.101915,42.354676
1-276,-71.101929,42.354674
1-276,-71.101921,42.354593
1-276,-71.101907,42.354593
1-276,-71.101904,42.354566
1-276,-71.101918,42.354565
1-276,-71.101916,42.354540
1-276,-71.101883,42.354487
1-276,-71.101913,42.354477
1-276,-71.101908,42.354468
1-276,-71.101945,42.354456
1-276,-71.101949,42.354464
1-276,-71.102014,42.354443
1-276,-71.102005,42.354428
1-276,-71.102075,42.354405
1-276,-71.102084,42.354419
1-276,-71.102149,42.354398
1-276,-71.102144,42.354390
1-276,-71.102179,42.354378
1-276,-71.102184,42.354387
1-276,-71.102214,42.354377
1-276,-71.102249,42.354428
1-276,-71.102272,42.354445
1-276,-71.102281,42.354439
1-276,-71.102308,42.354459
1-276,-71.102299,42.354466
1-276,-71.102376,42.354524
1-276,-71.102384,42.354518
1-276,-71.102411,42.354538
1-276,-71.102402,42.354546
1-276,-71.102452,42.354584
1-276,-71.102478,42.354577
1-276,-71.102501,42.354615
1-276,-71.102477,42.354622
1-276,-71.102535,42.354722
1-276,-71.102510,42.354730
1-276,-71.102519,42.354745
1-276,-71.102445,42.354770
1-276,-71.102436,42.354755
1-276,-71.102411,42.354764
1-276,-71.102342,42.354650
1-276,-71.102246,42.354681
1-276,-71.102255,42.354696
1-276,-71.102180,42.354721
1-276,-71.102171,42.354706
1-276,-71.102077,42.354738
1-276,-71.102094,42.354767
1-276,-71.102131,42.354755
1-276,-71.102141,42.354755
1-276,-71.102148,42.354756
1-276,-71.102153,42.354758
1-276,-71.102158,42.354761
1-276,-71.102161,42.354766
1-276,-71.102162,42.354772
1-276,-71.102161,42.354778
1-276,-71.102157,42.354784
1-276,-71.102151,42.354787
1-276,-71.102115,42.354799
1-276,-71.102147,42.354852
1-276,-71.102050,42.354885
1-276,-71.102020,42.354895
1-276,-71.102015,42.354885
1-276,-71.101988,42.354840
1-276,-71.101893,42.354873
1-276,-71.101886,42.354884
1-276,-71.101878,42.354902
1-276,-71.101868,42.354918
1-276,-71.101863,42.354923
1-276,-71.101858,42.354927
1-276,-71.101851,42.354931
1-276,-71.101843,42.354934
1-276,-71.101835,42.354936
1-276,-71.101827,42.354938
1-276,-71.101812,42.354937
1-276,-71.101752,42.354919
1-276,-71.101656,42.354951
1-276,-71.101690,42.355005
1-276,-71.101664,42.355014
1-276,-71.101673,42.355029
1-276,-71.101600,42.355053
1-277,-71.109436,42.355735
1-277,-71.108921,42.355433
1-277,-71.109334,42.355046
1-277,-71.110005,42.355200
1-277,-71.110066,42.355237
1-277,-71.109935,42.355360
1-277,-71.109928,42.355355
1-277,-71.109879,42.355401
1-277,-71.109868,42.355395
1-277,-71.109661,42.355589
1-277,-71.109620,42.355565
1-277,-71.109436,42.355735
1-278,-71.104438,42.354678
1-278,-71.104228,42.354252
1-278,-71.104125,42.354280
1-278,-71.104063,42.354152
1-278,-71.104588,42.354010
1-278,-71.104651,42.354138
1-278,-71.104496,42.354181
1-278,-71.104705,42.354606
1-278,-71.104438,42.354678
1-279,-71.083954,42.360597
1-279,-71.083942,42.360576
1-279,-71.084016,42.360551
1-279,-71.084008,42.360538
1-279,-71.084083,42.360513
1-279,-71.084090,42.360526
1-279,-71.084163,42.360502
1-279,-71.084120,42.360430
1-279,-71.084390,42.360334
1-279,-71.084382,42.360322
1-279,-71.084356,42.360327
1-279,-71.084332,42.360328
1-279,-71.084317,42.360329
1-279,-71.084305,42.360308
1-279,-71.084333,42.360304
1-279,-71.084371,42.360294
1-279,-71.084405,42.360283
1-279,-71.084437,42.360270
1-279,-71.084469,42.360253
1-279,-71.084482,42.360273
1-279,-71.084471,42.360282
1-279,-71.084482,42.360301
1-279,-71.084887,42.360174
1-279,-71.084967,42.360307
1-279,-71.084570,42.360439
1-279,-71.084580,42.360459
1-279,-71.084467,42.360496
1-279,-71.084468,42.360497
1-279,-71.084472,42.360496
1-279,-71.084643,42.360778
1-279,-71.084669,42.360770
1-279,-71.084731,42.360873
1-279,-71.084675,42.360892
1-279,-71.084774,42.361055
1-279,-71.084736,42.361068
1-279,-71.084637,42.360905
1-279,-71.084446,42.360968
1-279,-71.084176,42.360523
1-279,-71.083954,42.360597
1-280,-71.090048,42.359105
1-280,-71.090075,42.359151
1-280,-71.089851,42.359228
1-280,-71.089888,42.359288
1-280,-71.089183,42.359522
1-280,-71.089146,42.359463
1-280,-71.089007,42.359509
1-280,-71.088866,42.359274
1-280,-71.088847,42.359280
1-280,-71.088727,42.359084
1-280,-71.089499,42.358829
1-280,-71.089732,42.359214
1-280,-71.090048,42.359105
1-281,-71.089511,42.359286
1-281,-71.089392,42.359090
1-281,-71.089052,42.359203
1-281,-71.089069,42.359232
1-281,-71.089078,42.359222
1-281,-71.089103,42.359238
1-281,-71.089120,42.359252
1-281,-71.089139,42.359272
1-281,-71.089153,42.359293
1-281,-71.089163,42.359314
1-281,-71.089169,42.359339
1-281,-71.089170,42.359361
1-281,-71.089169,42.359373
1-281,-71.089154,42.359372
1-281,-71.089170,42.359399
1-281,-71.089511,42.359286
1-282,-71.094104,42.360933
1-282,-71.093924,42.360734
1-282,-71.094212,42.360592
1-282,-71.094238,42.360621
1-282,-71.094278,42.360601
1-282,-71.094305,42.360632
1-282,-71.094265,42.360652
1-282,-71.094392,42.360793
1-282,-71.094104,42.360933
1-283,-71.091948,42.359983
1-283,-71.091763,42.359680
1-283,-71.091703,42.359701
1-283,-71.091627,42.359576
1-283,-71.091659,42.359564
1-283,-71.091646,42.359545
1-283,-71.092129,42.359386
1-283,-71.092142,42.359406
1-283,-71.092171,42.359395
1-283,-71.092246,42.359519
1-283,-71.092189,42.359538
1-283,-71.092372,42.359841
1-283,-71.092348,42.359849
1-283,-71.091973,42.359974
1-283,-71.091948,42.359983
1-284,-71.092722,42.359656
1-284,-71.092604,42.359461
1-284,-71.092823,42.359388
1-284,-71.092941,42.359583
1-284,-71.092722,42.359656
1-285,-71.092608,42.358406
1-285,-71.092616,42.358420
1-285,-71.092299,42.358526
1-285,-71.092202,42.358367
1-285,-71.092513,42.358263
1-285,-71.092286,42.357888
1-285,-71.091928,42.358008
1-285,-71.091932,42.358020
1-285,-71.091754,42.358079
1-285,-71.091731,42.358042
1-285,-71.091718,42.358046
1-285,-71.091686,42.357990
1-285,-71.091697,42.357987
1-285,-71.091674,42.357947
1-285,-71.091852,42.357888
1-285,-71.091857,42.357895
1-285,-71.091858,42.357895
1-285,-71.092437,42.357700
1-285,-71.092512,42.357824
1-285,-71.092519,42.357823
1-285,-71.092735,42.358178
1-285,-71.092729,42.358180
1-285,-71.092803,42.358304
1-285,-71.092765,42.358317
1-285,-71.092783,42.358348
1-285,-71.092608,42.358406
1-286,-71.087586,42.361580
1-286,-71.087617,42.361355
1-286,-71.087617,42.361355
1-286,-71.088211,42.361400
1-286,-71.088188,42.361571
1-286,-71.088140,42.361568
1-286,-71.088141,42.361565
1-286,-71.088060,42.361559
1-286,-71.088052,42.361615
1-286,-71.087586,42.361580
1-287,-71.087556,42.361773
1-287,-71.087566,42.361730
1-287,-71.087586,42.361580
1-287,-71.088052,42.361615
1-287,-71.088181,42.361625
1-287,-71.088157,42.361796
1-287,-71.088012,42.361785
1-287,-71.088005,42.361840
1-287,-71.087781,42.361823
1-287,-71.087765,42.361940
1-287,-71.087837,42.361945
1-287,-71.087830,42.361992
1-287,-71.087675,42.361980
1-287,-71.087670,42.362018
1-287,-71.087617,42.362015
1-287,-71.087622,42.361976
1-287,-71.087490,42.361966
1-287,-71.087486,42.362001
1-287,-71.087440,42.361998
1-287,-71.087450,42.361936
1-287,-71.087436,42.361934
1-287,-71.087441,42.361895
1-287,-71.087541,42.361902
1-287,-71.087554,42.361804
1-287,-71.087556,42.361773
1-288,-71.087770,42.362430
1-288,-71.087830,42.361992
1-288,-71.087837,42.361945
1-288,-71.087765,42.361940
1-288,-71.087781,42.361823
1-288,-71.088005,42.361840
1-288,-71.088148,42.361851
1-288,-71.088066,42.362452
1-288,-71.087770,42.362430
1-289,-71.090078,42.360395
1-289,-71.089917,42.360449
1-289,-71.089491,42.359749
1-289,-71.089713,42.359675
1-289,-71.090138,42.360375
1-289,-71.090106,42.360385
1-289,-71.090176,42.360501
1-289,-71.090148,42.360511
1-289,-71.090078,42.360395
1-290,-71.090189,42.360494
1-290,-71.090725,42.360312
1-290,-71.090727,42.360311
1-290,-71.090784,42.360293
1-290,-71.090783,42.360292
1-290,-71.090745,42.360230
1-290,-71.090873,42.360186
1-290,-71.090889,42.360211
1-290,-71.090888,42.360214
1-290,-71.090906,42.360242
1-290,-71.090848,42.360262
1-290,-71.090846,42.360262
1-290,-71.090851,42.360270
1-290,-71.090851,42.360271
1-290,-71.090880,42.360315
1-290,-71.090884,42.360314
1-290,-71.090926,42.360300
1-290,-71.090979,42.360386
1-290,-71.090933,42.360403
1-290,-71.090933,42.360403
1-290,-71.090940,42.360413
1-290,-71.090932,42.360416
1-290,-71.090900,42.360427
1-290,-71.090812,42.360456
1-290,-71.090811,42.360455
1-290,-71.090809,42.360455
1-290,-71.090267,42.360638
1-290,-71.090267,42.360639
1-290,-71.090181,42.360500
1-290,-71.090191,42.360496
1-290,-71.090189,42.360494
1-291,-71.091324,42.359977
1-291,-71.091324,42.359977
1-291,-71.091277,42.359906
1-291,-71.091323,42.359891
1-291,-71.091368,42.359961
1-291,-71.091622,42.359877
1-291,-71.091666,42.359945
1-291,-71.091666,42.359946
1-291,-71.091932,42.360384
1-291,-71.091594,42.360496
1-291,-71.091658,42.360600
1-291,-71.091658,42.360601
1-291,-71.091615,42.360615
1-291,-71.091551,42.360511
1-291,-71.091502,42.360529
1-291,-71.091193,42.360022
1-291,-71.091324,42.359977
1-291,-71.091324,42.359977
1-291,-71.091324,42.359977
1-292,-71.093404,42.360215
1-292,-71.093306,42.360053
1-292,-71.093381,42.360027
1-292,-71.093440,42.360124
1-292,-71.093442,42.360123
1-292,-71.093451,42.360120
1-292,-71.093450,42.360120
1-292,-71.093393,42.360027
1-292,-71.093542,42.359978
1-292,-71.093575,42.360024
1-292,-71.093588,42.360052
1-292,-71.093602,42.360082
1-292,-71.093612,42.360105
1-292,-71.093670,42.360203
1-292,-71.093660,42.360206
1-292,-71.093658,42.360207
1-292,-71.093542,42.360240
1-292,-71.093531,42.360236
1-292,-71.093535,42.360231
1-292,-71.093518,42.360205
1-292,-71.093511,42.360197
1-292,-71.093495,42.360185
1-292,-71.093483,42.360188
1-292,-71.093480,42.360189
1-292,-71.093404,42.360215
1-293,-71.092881,42.360672
1-293,-71.092695,42.360366
1-293,-71.092722,42.360356
1-293,-71.092665,42.360265
1-293,-71.092768,42.360231
1-293,-71.092770,42.360232
1-293,-71.093038,42.360140
1-293,-71.093038,42.360139
1-293,-71.093233,42.360073
1-293,-71.093407,42.360358
1-293,-71.093408,42.360360
1-293,-71.093478,42.360471
1-293,-71.093298,42.360537
1-293,-71.093296,42.360538
1-293,-71.093283,42.360542
1-293,-71.093277,42.360535
1-293,-71.093277,42.360535
1-293,-71.093249,42.360545
1-293,-71.093246,42.360547
1-293,-71.093013,42.360627
1-293,-71.093010,42.360629
1-293,-71.092971,42.360641
1-293,-71.092956,42.360646
1-293,-71.092881,42.360672
1-294,-71.093980,42.360996
1-294,-71.094014,42.360977
1-294,-71.094179,42.361158
1-294,-71.094186,42.361156
1-294,-71.094194,42.361164
1-294,-71.094224,42.361196
1-294,-71.094173,42.361218
1-294,-71.094228,42.361287
1-294,-71.094303,42.361250
1-294,-71.094431,42.361397
1-294,-71.094147,42.361529
1-294,-71.094105,42.361548
1-294,-71.093716,42.361125
1-294,-71.093847,42.361063
1-294,-71.093910,42.361028
1-294,-71.093932,42.361018
1-294,-71.093980,42.360996
1-295,-71.098906,42.360279
1-295,-71.098728,42.360171
1-295,-71.098611,42.360101
1-295,-71.098291,42.359912
1-295,-71.098356,42.359883
1-295,-71.098256,42.359766
1-295,-71.098288,42.359752
1-295,-71.098388,42.359869
1-295,-71.098547,42.359799
1-295,-71.099162,42.360165
1-295,-71.099089,42.360197
1-295,-71.099095,42.360208
1-295,-71.099063,42.360221
1-295,-71.099054,42.360214
1-295,-71.098906,42.360279
1-296,-71.097410,42.362535
1-296,-71.097486,42.361988
1-296,-71.097729,42.362006
1-296,-71.097902,42.362111
1-296,-71.097891,42.362190
1-296,-71.097645,42.362172
1-296,-71.097613,42.362406
1-296,-71.097637,42.362408
1-296,-71.097642,42.362368
1-296,-71.097863,42.362383
1-296,-71.097836,42.362562
1-296,-71.097616,42.362547
1-296,-71.097619,42.362500
1-296,-71.097600,42.362497
1-296,-71.097593,42.362549
1-296,-71.097410,42.362535
1-297,-71.094281,42.361261
1-297,-71.094224,42.361196
1-297,-71.094194,42.361164
1-297,-71.094218,42.361153
1-297,-71.094349,42.361091
1-297,-71.094356,42.361099
1-297,-71.094563,42.361334
1-297,-71.094431,42.361397
1-297,-71.094303,42.361250
1-297,-71.094281,42.361261
1-298,-71.094224,42.361196
1-298,-71.094281,42.361261
1-298,-71.094228,42.361287
1-298,-71.094173,42.361218
1-298,-71.094224,42.361196
1-299,-71.094437,42.361191
1-299,-71.094356,42.361099
1-299,-71.094550,42.361005
1-299,-71.094630,42.361095
1-299,-71.094598,42.361111
1-299,-71.094609,42.361123
1-299,-71.094559,42.361147
1-299,-71.094550,42.361136
1-299,-71.094437,42.361191
1-300,-71.087052,42.367662
1-300,-71.086320,42.367565
1-300,-71.086442,42.367057
1-300,-71.087169,42.367152
1-300,-71.087052,42.367662
1-301,-71.076878,42.366517
1-301,-71.076908,42.366387
1-301,-71.076705,42.366363
1-301,-71.076709,42.366345
1-301,-71.076699,42.366343
1-301,-71.076710,42.366297
1-301,-71.076721,42.366297
1-301,-71.076803,42.365946
1-301,-71.076794,42.365937
1-301,-71.076815,42.365841
1-301,-71.076817,42.365836
1-301,-71.076835,42.365823
1-301,-71.076847,42.365822
1-301,-71.076859,42.365824
1-301,-71.076865,42.365827
1-301,-71.076882,42.365846
1-301,-71.077128,42.366118
1-301,-71.077101,42.366238
1-301,-71.077112,42.366278
1-301,-71.077141,42.366313
1-301,-71.077175,42.366334
1-301,-71.077210,42.366346
1-301,-71.077252,42.366353
1-301,-71.077299,42.366351
1-301,-71.077330,42.366344
1-301,-71.077353,42.366334
1-301,-71.077381,42.366317
1-301,-71.077397,42.366301
1-301,-71.077405,42.366291
1-301,-71.077413,42.366276
1-301,-71.077505,42.365900
1-301,-71.077727,42.365930
1-301,-71.077730,42.365916
1-301,-71.077898,42.365938
1-301,-71.077870,42.366064
1-301,-71.077832,42.366060
1-301,-71.077748,42.366494
1-301,-71.077666,42.366484
1-301,-71.077638,42.366615
1-301,-71.076878,42.366517
e19-302,-71.087770,42.362430
e19-302,-71.087830,42.361992
e19-302,-71.087837,42.361945
e19-302,-71.087765,42.361940
e19-302,-71.087781,42.361823
e19-302,-71.088005,42.361840
e19-302,-71.088148,42.361851
e19-302,-71.088066,42.362452
e19-302,-71.087770,42.362430
e19-303,-71.076878,42.366517
e19-303,-71.076908,42.366387
e19-303,-71.076705,42.366363
e19-303,-71.076709,42.366345
e19-303,-71.076699,42.366343
e19-303,-71.076710,42.366297
e19-303,-71.076721,42.366297
e19-303,-71.076803,42.365946
e19-303,-71.076794,42.365937
e19-303,-71.076815,42.365841
e19-303,-71.076817,42.365836
